"seq.id","rule.id","assignment.id","worker.id","exs","gloss"
"0e0608d","zip-code","3RSDURM96AMEHXQBRP5W5KH143HYE2","4c307d2","""12345"" + ‖ ""37483"" + ‖ ""123456"" - ‖ ""1234"" - ‖ ""jd123"" - ‖ ""98765tr"" - ‖ ""[df45g]"" - ‖ ""01234"" + ‖ ""dhese"" -","Five numbers that are in sequence.  No letters, no symbols"
"0f5e5fa","suffix-s","3RSDURM96AMEHXQBRP5W5KH143HYE2","4c307d2","""hihos"" + ‖ ""hiho"" - ‖ ""eeeees"" + ‖ ""eeeee"" -","needs an s on the end."
"a33a11b","delimiters","3RSDURM96AMEHXQBRP5W5KH143HYE2","4c307d2","""dog"" - ‖ ""[dog]"" + ‖ ""5849"" - ‖ ""[5849]"" + ‖ ""dog586"" - ‖ ""[dog586]"" +","That brackets must be in string"
"ad928f0","3a","3RSDURM96AMEHXQBRP5W5KH143HYE2","4c307d2","""aaa"" + ‖ ""AAA"" - ‖ ""SSS"" - ‖ ""GGG"" - ‖ ""AaA"" - ‖ ""AAa"" - ‖ ""aaA"" - ‖ ""aaa"" + ‖ ""aaa"" + ‖ ""fff"" -","That is can only be aaa in lowercase"
"032d129","suffix-s","3RU7GD8VPOTLI23S1XTIHAS41ONSP1","6b7a3f1","""cats"" + ‖ ""dogs"" + ‖ ""dog"" - ‖ ""cat"" -","The string must be at least 4 characters long."
"1dc006e","zip-code","3RU7GD8VPOTLI23S1XTIHAS41ONSP1","6b7a3f1","""35487"" + ‖ ""354871"" - ‖ ""asdef"" - ‖ ""1257"" -","The string must be 5 characters and must contain at least one number."
"7632bef","3a","3RU7GD8VPOTLI23S1XTIHAS41ONSP1","6b7a3f1","""aaa"" + ‖ ""aaaaaa"" + ‖ ""aa"" - ‖ ""aab"" - ‖ ""bbbb"" -","The string must be at least 3 characters, but can only contain 'a's."
"ec8b199","delimiters","3RU7GD8VPOTLI23S1XTIHAS41ONSP1","6b7a3f1","""[A]"" + ‖ ""[A"" - ‖ ""A]"" - ‖ ""[]"" +","The string must start and close with brackets."
"0f5e5fa","suffix-s","3RUIQRXJBBO8N4T4PW3AO75P4LELLK","03b945f","""hihos"" + ‖ ""hiho"" - ‖ ""eeeees"" + ‖ ""eeeee"" -","String can be any combination of lowercase letters as long as the last letter is an ""s"". "
"6f2ca8f","delimiters","3RUIQRXJBBO8N4T4PW3AO75P4LELLK","03b945f","""[hello]"" +","I don't know."
"bb0e730","zip-code","3RUIQRXJBBO8N4T4PW3AO75P4LELLK","03b945f","""01234"" + ‖ ""012345"" - ‖ ""85235712"" - ‖ ""85235"" + ‖ ""sas14"" -","The rule is 5 numbers long.  Any 5 numbers, no letters."
"d2f7661","3a","3RUIQRXJBBO8N4T4PW3AO75P4LELLK","03b945f","""aaa"" + ‖ ""ads"" - ‖ ""sss"" - ‖ ""d2daaa"" - ‖ ""a2a2a"" - ‖ ""aaaa"" + ‖ ""aaaaaaaa"" + ‖ ""aaaaaaaaaaaaaaaaaa"" + ‖ ""aa"" - ‖ ""22222222222"" -","The string can be any amount of lowercase a's.  As many a's as you would like."
"032d129","3a","3RXPCZQMQPBFB5BZLVOBR0R3AYO1GP","45c96ff","""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaa"" + ‖ ""bbbb"" - ‖ ""ccc"" - ‖ ""aa"" - ‖ ""a"" - ‖ ""aaab"" -","I'm not sure about this one, must of 3 or more lower case a's and only a's"
"0f5e5fa","delimiters","3RXPCZQMQPBFB5BZLVOBR0R3AYO1GP","45c96ff","""[sajoafosa]"" + ‖ ""sajoafosa"" - ‖ ""[231]"" + ‖ ""231"" -","Must be inside a set of brackets "
"a23551a","suffix-s","3RXPCZQMQPBFB5BZLVOBR0R3AYO1GP","45c96ff","""huiooy"" - ‖ ""huiooys"" + ‖ ""96g89hl"" - ‖ ""96g89h1s"" +","Has to end in s"
"d2f7661","zip-code","3RXPCZQMQPBFB5BZLVOBR0R3AYO1GP","45c96ff","""11111"" + ‖ ""44444"" + ‖ ""55555"" + ‖ ""3333"" - ‖ ""333333"" - ‖ ""33333"" + ‖ ""sefsefwefef"" - ‖ ""32t23t34t6g"" - ‖ ""$#%$^^"" - ‖ ""rrrrr"" - ‖ ""y5y5y"" - ‖ ""4444s"" -","It has to be 5 characters and only numerical"
"1dc006e","delimiters","3RYC5T2D73T9HN3FM8TDR0N8FN5PRD","138209c","""[]"" + ‖ ""]["" - ‖ ""[xfeis]"" + ‖ ""]xfeis["" -","The string must be sandwiched between left and right brackets."
"96ed36e","zip-code","3RYC5T2D73T9HN3FM8TDR0N8FN5PRD","138209c","""1"" - ‖ ""12"" - ‖ ""123"" - ‖ ""1234"" - ‖ ""12345"" + ‖ ""123456"" - ‖ ""12349"" + ‖ ""23435"" + ‖ ""123a2"" -","The string has to be 5 integers."
"a23551a","suffix-s","3RYC5T2D73T9HN3FM8TDR0N8FN5PRD","138209c","""huiooy"" - ‖ ""huiooys"" + ‖ ""96g89hl"" - ‖ ""96g89h1s"" +","There must be an ""s"" in the string."
"ebda6ed","3a","3RYC5T2D73T9HN3FM8TDR0N8FN5PRD","138209c","""aaa"" + ‖ ""aaas"" -","I don't know."
"6e119de","delimiters","3S06PH7KSR4CZL18J5N3LFO6X681DF","844237f","""[123456]"" + ‖ ""123456"" - ‖ ""abcdefg"" - ‖ ""[abcdefg]"" +","The string must be in brackets"
"b2614f0","suffix-s","3S06PH7KSR4CZL18J5N3LFO6X681DF","844237f","""43353477s"" + ‖ ""3kcn;zkespw"" - ‖ ""kdj../4s"" +","No semi colons in this string"
"e12e476","zip-code","3S06PH7KSR4CZL18J5N3LFO6X681DF","844237f","""12345"" + ‖ ""1a234"" - ‖ ""123"" - ‖ ""123456"" - ‖ ""abcde"" - ‖ ""abcdef"" - ‖ ""53412"" + ‖ ""43538"" + ‖ ""6287"" -","This string must have 5 numerical characters only"
"ec8b199","3a","3S06PH7KSR4CZL18J5N3LFO6X681DF","844237f","""aaa"" + ‖ ""aaaa"" + ‖ ""aa"" - ‖ ""AAA"" - ‖ ""aaA"" - ‖ ""aaaA"" - ‖ ""aaaaa"" +","No capitals at all in the string and cannot be less than 3 characters"
"13ab615","delimiters","3S0TNUHWKTIUALLTIQWI0PBEBBE8D4","68f310d","""[jdfjddj83]"" + ‖ ""[373hd93eh___uejeje]"" + ‖ ""[jdidhdhdhd"" - ‖ ""@_5454gfgfgfy]"" -","I think the rule is that you can not repeat the same two characters like 54 or hd more than twice in any string of characters."
"49bb605","3a","3S0TNUHWKTIUALLTIQWI0PBEBBE8D4","68f310d","""aaa"" + ‖ ""aba"" - ‖ ""bbb"" - ‖ ""aab"" - ‖ ""AAA"" -","The rule is you have to have all lower case a letters in the string of characters. "
"66584c1","zip-code","3S0TNUHWKTIUALLTIQWI0PBEBBE8D4","68f310d","""abcde"" - ‖ ""12345"" + ‖ ""67890"" + ‖ ""a24fz"" - ‖ ""53417"" + ‖ ""163467"" - ‖ ""1479713"" - ‖ ""5659"" - ‖ ""12"" -","The rule is you have to have 5 numbers in the string of characters."
"b2614f0","suffix-s","3S0TNUHWKTIUALLTIQWI0PBEBBE8D4","68f310d","""43353477s"" + ‖ ""3kcn;zkespw"" - ‖ ""kdj../4s"" +","The rule is you have to have at least one 4 in the string of characters."
"1dc006e","3a","3S0TNUHWKTIUALLTIQWI0PBEBCED8B","df5b9a4","""aaa"" + ‖ ""aa"" - ‖ ""aaaa"" + ‖ ""AAA"" - ‖ ""AAAA"" -","Must be more than 2 letters, both letters should be the same and lowercase"
"49bb605","suffix-s","3S0TNUHWKTIUALLTIQWI0PBEBCED8B","df5b9a4","""things"" + ‖ ""forces"" + ‖ ""sips"" + ‖ ""sip"" - ‖ ""try"" - ‖ ""helpfulness"" + ‖ ""helpful"" -","a word that ends with an s"
"dff3ecd","delimiters","3S0TNUHWKTIUALLTIQWI0PBEBCED8B","df5b9a4","""[djfka;ljkl]"" + ‖ ""[1234556]"" + ‖ ""He[]oworld"" -","Any combinations of letters, numbers, or symbols, so long as it is between brackets."
"dff3ecd","zip-code","3S0TNUHWKTIUALLTIQWI0PBEBCED8B","df5b9a4","""12345"" + ‖ ""1234"" - ‖ ""123456"" - ‖ ""abcde"" - ‖ ""23456"" + ‖ ""98765"" +","The string must be 5 numbers in order either counting up or down."
"1dc006e","3a","3S3AMIZX3U5WMOB6Z2CN2B7X12ZDCF","63ac9ca","""aaa"" + ‖ ""aa"" - ‖ ""aaaa"" + ‖ ""AAA"" - ‖ ""AAAA"" -","The string is only alphabets and also only three same alphabets are used"
"66584c1","zip-code","3S3AMIZX3U5WMOB6Z2CN2B7X12ZDCF","63ac9ca","""abcde"" - ‖ ""12345"" + ‖ ""67890"" + ‖ ""a24fz"" - ‖ ""53417"" + ‖ ""163467"" - ‖ ""1479713"" - ‖ ""5659"" - ‖ ""12"" -","The string is only numerical and more the numerical value is only 5 numbers."
"b2614f0","suffix-s","3S3AMIZX3U5WMOB6Z2CN2B7X12ZDCF","63ac9ca","""43353477s"" + ‖ ""3kcn;zkespw"" - ‖ ""kdj../4s"" +","Both numerical and alphabets are represented and also punctuations."
"d2f7661","delimiters","3S3AMIZX3U5WMOB6Z2CN2B7X12ZDCF","63ac9ca","""[sdf]"" + ‖ ""[343]"" + ‖ ""[3234234234]"" + ‖ ""[231ddddaaaa]"" + ‖ ""[##%DG]"" + ‖ ""[]"" + ‖ ""{}"" - ‖ ""23r23r"" - ‖ ""333333"" - ‖ ""34g34ggdgg"" -","Only the square brackets are represented."
"7db670e","suffix-s","3S4AW7T80BICPWMJJ44T2Q3EIZK4LB","cf3f36d","""aqs"" + ‖ ""p9r12s"" + ‖ ""444444s"" + ‖ ""ddddq"" - ‖ ""sssst"" - ‖ ""yr321a"" -","The number of characters must always increase."
"844609e","zip-code","3S4AW7T80BICPWMJJ44T2Q3EIZK4LB","cf3f36d","""85697"" + ‖ ""24365"" + ‖ ""2256"" - ‖ ""856974"" -","A string cannot have the same characters in the same order even if one is different."
"e12e476","delimiters","3S4AW7T80BICPWMJJ44T2Q3EIZK4LB","cf3f36d","""[]"" + ‖ ""[hello]"" + ‖ ""[hello"" - ‖ ""water]"" - ‖ ""something"" -","Some strings must be in brackets."
"ecba21d","3a","3S4AW7T80BICPWMJJ44T2Q3EIZK4LB","cf3f36d","""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaa"" + ‖ ""aaaaaa"" + ‖ ""aaaaaaa"" + ‖ ""aaaaaaaa"" + ‖ ""aaaaaaaaa"" + ‖ ""a"" - ‖ ""aa"" -","The rule is that each string must have a different amount of characters."
"13ab615","suffix-s","3SB5N7Y3O34F4GQHPCKBDV8T54Y0GX","42afd8e","""kdfknein;kdsf-s"" + ‖ ""4389hfp34r89hdudududs"" + ‖ ""834p9h3qhfdududdu___78934h"" - ‖ ""h9hwp89h32phfhf"" -","I don't know"
"49bb605","zip-code","3SB5N7Y3O34F4GQHPCKBDV8T54Y0GX","42afd8e","""35164"" + ‖ ""72755"" + ‖ ""54f64"" - ‖ ""256334"" - ‖ ""84982"" +","A string has to be 5 characters and can not mix numbers and letters."
"a23551a","delimiters","3SB5N7Y3O34F4GQHPCKBDV8T54Y0GX","42afd8e","""[jho]"" + ‖ ""jho"" - ‖ ""[8ho8902j]"" + ‖ ""8ho8902j"" -","A string must be with in opening and closing square brackets. "
"f29e6ff","3a","3SB5N7Y3O34F4GQHPCKBDV8T54Y0GX","42afd8e","""aaaaaa"" + ‖ ""aaaaaaaa"" + ‖ ""aaaa"" + ‖ ""aaa"" + ‖ ""aaaaaaaaaaaaaa"" + ‖ ""aa"" - ‖ ""aaA"" - ‖ ""aaAAAAA"" - ‖ ""AaAAAAaAAA"" - ‖ ""aaHHHRW%"" - ‖ ""a"" -","A string must have greater than 2 characters and not contain uppercase letters or symbols."
"13ab615","suffix-s","3SEPORI8WNZBWAJ4765TN80CPG4AZN","6f6e725","""kdfknein;kdsf-s"" + ‖ ""4389hfp34r89hdudududs"" + ‖ ""834p9h3qhfdududdu___78934h"" - ‖ ""h9hwp89h32phfhf"" -","I don't know."
"6f2ca8f","3a","3SEPORI8WNZBWAJ4765TN80CPG4AZN","6f6e725","""aaa"" +","I don't know."
"dff3ecd","delimiters","3SEPORI8WNZBWAJ4765TN80CPG4AZN","6f6e725","""[djfka;ljkl]"" + ‖ ""[1234556]"" + ‖ ""He[]oworld"" -","keep the string inside the []."
"ecba21d","zip-code","3SEPORI8WNZBWAJ4765TN80CPG4AZN","6f6e725","""48751"" + ‖ ""12523"" + ‖ ""95638"" + ‖ ""27849"" + ‖ ""39268"" + ‖ ""1411"" - ‖ ""2389"" - ‖ ""124789"" - ‖ ""12"" - ‖ ""1"" - ‖ ""127"" - ‖ ""4783961"" -","five numbers."
"032d129","3a","3SKEMFQBZ352ORR3A7I54264VLB8KJ","d58f183","""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaa"" + ‖ ""bbbb"" - ‖ ""ccc"" - ‖ ""aa"" - ‖ ""a"" - ‖ ""aaab"" -","It must be made up of three or more lower case As, and only As."
"0f5e5fa","zip-code","3SKEMFQBZ352ORR3A7I54264VLB8KJ","d58f183","""53567"" + ‖ ""11111"" + ‖ ""fdsdf"" - ‖ ""afafafaf"" - ‖ ""22"" - ‖ ""4424"" - ‖ ""1"" - ‖ ""ghfghfgh"" - ‖ ""55555"" + ‖ ""33333"" + ‖ ""22222"" +","The strings must be made up of five numbers."
"51be3ed","suffix-s","3SKEMFQBZ352ORR3A7I54264VLB8KJ","d58f183","""tbjuss"" +","It must be made up of six letters."
"82b570d","delimiters","3SKEMFQBZ352ORR3A7I54264VLB8KJ","d58f183","""[asdasd]"" + ‖ ""[]"" + ‖ ""asdasdasd"" - ‖ ""[asdasd"" - ‖ ""asdasdasd]"" -","The string must be enclosed in square brackets."
"3808bfe","suffix-s","3SNVL38CI4S40UHGRJYA6O2NLCWKC1","b1afc5c","""dogs"" + ‖ ""cat"" -","The string must end with an 's'. This one is a pretty out-there guess. There's not a lot to go on."
"6e119de","delimiters","3SNVL38CI4S40UHGRJYA6O2NLCWKC1","b1afc5c","""[123456]"" + ‖ ""123456"" - ‖ ""abcdefg"" - ‖ ""[abcdefg]"" +","A string is valid only if it's enclosed by brackets. That's it. It's possible it needs to be a sequence of sorted letters/numbers, but I can't know that for sure."
"a23551a","3a","3SNVL38CI4S40UHGRJYA6O2NLCWKC1","b1afc5c","""aaaaa"" + ‖ ""aaaaA"" - ‖ ""fjkh"" - ‖ ""aaaaaaaa"" + ‖ ""aa"" -","The only character that is allowed is 'a'. Uppercase letters are not allowed. The string must be at least 3 letters long. I'm making a ton of assumptions here. It could be considerably different."
"bb0e730","zip-code","3SNVL38CI4S40UHGRJYA6O2NLCWKC1","b1afc5c","""01234"" + ‖ ""012345"" - ‖ ""85235712"" - ‖ ""85235"" + ‖ ""sas14"" -","The string must be 5 digits long. The string must consist solely of numbers."
"032d129","suffix-s","3SPJ0334213MSDC35QGN20UT9ADYJL","dd7fd96","""cats"" + ‖ ""dogs"" + ‖ ""dog"" - ‖ ""cat"" -","The string must end in the letter S"
"1dc006e","zip-code","3SPJ0334213MSDC35QGN20UT9ADYJL","dd7fd96","""35487"" + ‖ ""354871"" - ‖ ""asdef"" - ‖ ""1257"" -","The string must contain 5 numbers"
"e12e476","delimiters","3SPJ0334213MSDC35QGN20UT9ADYJL","dd7fd96","""[]"" + ‖ ""[hello]"" + ‖ ""[hello"" - ‖ ""water]"" - ‖ ""something"" -","The string must start and end with brackets"
"fe23a85","3a","3SPJ0334213MSDC35QGN20UT9ADYJL","dd7fd96","""aaa"" + ‖ ""aaaaaaa"" + ‖ ""aaaaa"" + ‖ ""aaaaaaaaaaaaaaaaa"" + ‖ ""a"" - ‖ ""aa"" -","The string must contain at least three consecutive letters"
"49bb605","3a","3SPJ0334213MSDC35QGN20UT9BDYJN","b814c97","""aaa"" + ‖ ""aba"" - ‖ ""bbb"" - ‖ ""aab"" - ‖ ""AAA"" -","The rule is to use three lowercase a's.  Example would be aaa."
"844609e","suffix-s","3SPJ0334213MSDC35QGN20UT9BDYJN","b814c97","""fdflbfugls"" + ‖ ""&^*&%GGFs"" + ‖ ""hgfaufy"" - ‖ ""&^%*&%"" -","The rule is to start with lower case letters or symbols. No numbers is allowed."
"bb0e730","zip-code","3SPJ0334213MSDC35QGN20UT9BDYJN","b814c97","""01234"" + ‖ ""012345"" - ‖ ""85235712"" - ‖ ""85235"" + ‖ ""sas14"" -","The rule is to use only five numbers in the string."
"ecba21d","delimiters","3SPJ0334213MSDC35QGN20UT9BDYJN","b814c97","""[IKEA111]"" + ‖ ""[msfsfa%^]"" + ‖ ""z[mdsfsd"" - ‖ ""afsaf]"" - ‖ ""[dsadsad1"" -","The rule of strings is to use letters, numbers, symbols and use them in any order in between the symbols [ and ].  The string must start with this symbol [ and end with this symbol]."
"76aae7a","delimiters","3TAYZSBPLL8PQV2MZZI6LXKBQEW2SP","2b98b76","""asdfasdfasdf"" - ‖ ""234hase234asdf"" - ‖ ""[sldfjkj1231-23]"" + ‖ ""[]"" + ‖ ""[1]"" + ‖ ""[sdf123414]"" +","The string must start and end with brackets"
"76aae7a","zip-code","3TAYZSBPLL8PQV2MZZI6LXKBQEW2SP","2b98b76","""12345"" + ‖ ""fjdl1253"" -","It must be in order"
"9eabb06","suffix-s","3TAYZSBPLL8PQV2MZZI6LXKBQEW2SP","2b98b76","""cats"" + ‖ ""cat"" - ‖ ""dogs"" + ‖ ""dog"" - ‖ ""s"" + ‖ ""aaas"" + ‖ ""saaa"" -","It must end with an s"
"d2f7661","3a","3TAYZSBPLL8PQV2MZZI6LXKBQEW2SP","2b98b76","""aaa"" + ‖ ""ads"" - ‖ ""sss"" - ‖ ""d2daaa"" - ‖ ""a2a2a"" - ‖ ""aaaa"" + ‖ ""aaaaaaaa"" + ‖ ""aaaaaaaaaaaaaaaaaa"" + ‖ ""aa"" - ‖ ""22222222222"" -","It's only ""a"" and has to have at least 3 characters "
"032d129","delimiters","3TE3O857308DPG29KAI1VNFF4DCR2R","e4d94a5","""[dog]"" + ‖ ""dog"" - ‖ ""[cat]"" + ‖ ""cat"" - ‖ ""[123]"" + ‖ ""123"" -","3 letters or numbers must be enclosed with brackets"
"1dc006e","3a","3TE3O857308DPG29KAI1VNFF4DCR2R","e4d94a5","""aaa"" + ‖ ""aa"" - ‖ ""aaaa"" + ‖ ""AAA"" - ‖ ""AAAA"" -","It has to be at least 3 characters. It cannot be all caps."
"7db670e","suffix-s","3TE3O857308DPG29KAI1VNFF4DCR2R","e4d94a5","""aqs"" + ‖ ""p9r12s"" + ‖ ""444444s"" + ‖ ""ddddq"" - ‖ ""sssst"" - ‖ ""yr321a"" -","I don't know"
"e12e476","zip-code","3TE3O857308DPG29KAI1VNFF4DCR2R","e4d94a5","""12345"" + ‖ ""1a234"" - ‖ ""123"" - ‖ ""123456"" - ‖ ""abcde"" - ‖ ""abcdef"" - ‖ ""53412"" + ‖ ""43538"" + ‖ ""6287"" -","Numbers must 5 characters. Letters cannot be consecutive."
"0e0608d","suffix-s","3TEM0PF1Q5XCSWGQNMJ37A5WSCI0DN","aaccdf0","""aerT5s"" + ‖ ""a45gr"" - ‖ ""ds"" + ‖ ""AB45s"" + ‖ ""1234"" - ‖ ""1234s"" +","The rule is you need to have letters and numbers and capitalization. "
"a23551a","3a","3TEM0PF1Q5XCSWGQNMJ37A5WSCI0DN","aaccdf0","""aaaaa"" + ‖ ""aaaaA"" - ‖ ""fjkh"" - ‖ ""aaaaaaaa"" + ‖ ""aa"" -","There have to be at least 5 letters, no capitalization allowed. "
"ecba21d","delimiters","3TEM0PF1Q5XCSWGQNMJ37A5WSCI0DN","aaccdf0","""[IKEA111]"" + ‖ ""[msfsfa%^]"" + ‖ ""z[mdsfsd"" - ‖ ""afsaf]"" - ‖ ""[dsadsad1"" -","The string needs to have brackets on both sides."
"ecba21d","zip-code","3TEM0PF1Q5XCSWGQNMJ37A5WSCI0DN","aaccdf0","""48751"" + ‖ ""12523"" + ‖ ""95638"" + ‖ ""27849"" + ‖ ""39268"" + ‖ ""1411"" - ‖ ""2389"" - ‖ ""124789"" - ‖ ""12"" - ‖ ""1"" - ‖ ""127"" - ‖ ""4783961"" -","There have to be only 5 numbers."
"402a4e5","delimiters","3TK8OJTYM1L1AUKWVSYNSXCB0SHVP9","d615417","""[hello]"" + ‖ ""hello"" -","The rule is that the word should be enclosed in brackets. It should have a right-facing bracket at the beginning and a left-facing bracket at the end. "
"7632bef","zip-code","3TK8OJTYM1L1AUKWVSYNSXCB0SHVP9","d615417","""12345"" + ‖ ""1234"" - ‖ ""123456"" - ‖ ""123"" - ‖ ""12"" - ‖ ""34567"" + ‖ ""3456"" -","The string must be five numbers long and the numbers must be in order."
"a23551a","suffix-s","3TK8OJTYM1L1AUKWVSYNSXCB0SHVP9","d615417","""huiooy"" - ‖ ""huiooys"" + ‖ ""96g89hl"" - ‖ ""96g89h1s"" +","The string must end in the letter 's'."
"d2f7661","3a","3TK8OJTYM1L1AUKWVSYNSXCB0SHVP9","d615417","""aaa"" + ‖ ""ads"" - ‖ ""sss"" - ‖ ""d2daaa"" - ‖ ""a2a2a"" - ‖ ""aaaa"" + ‖ ""aaaaaaaa"" + ‖ ""aaaaaaaaaaaaaaaaaa"" + ‖ ""aa"" - ‖ ""22222222222"" -","The string must contain only the letter 'a' and be three or more 'a's long."
"0f5e5fa","3a","3TMFV4NEP8ETJRLKZL18SD0ZISJW82","421fb60","""aaa"" + ‖ ""sss"" - ‖ ""fff"" - ‖ ""sdgsdgsdg"" - ‖ ""3353"" - ‖ ""aaa"" +","The string must be all lower case a's"
"d2f7661","suffix-s","3TMFV4NEP8ETJRLKZL18SD0ZISJW82","421fb60","""eagles"" + ‖ ""pizzas"" + ‖ ""friends"" + ‖ ""asdfssss"" + ‖ ""3r280us"" + ‖ ""333333s"" + ‖ ""(*&(*^%%SDs"" + ‖ ""fasdfasdf"" - ‖ ""3333333"" - ‖ ""s"" + ‖ ""d"" - ‖ ""gwegw"" - ‖ ""eeeeee"" -","The string can have any number of letters and numbers, but must end in a lower case s"
"dff3ecd","delimiters","3TMFV4NEP8ETJRLKZL18SD0ZISJW82","421fb60","""[djfka;ljkl]"" + ‖ ""[1234556]"" + ‖ ""He[]oworld"" -","the string must begin with [ and end with ]"
"f29e6ff","zip-code","3TMFV4NEP8ETJRLKZL18SD0ZISJW82","421fb60","""12345"" + ‖ ""56789"" + ‖ ""13579"" + ‖ ""24684"" + ‖ ""98324"" + ‖ ""abcde"" - ‖ ""123456"" - ‖ ""1234a"" - ‖ ""a4567"" - ‖ ""1357911"" -","The rule is the string must be five characters long and all numbers.  "
"82b570d","suffix-s","3TMSXRD2X60B8R1Z00STD3DR4MDW1I","c8bb4a4","""letters"" + ‖ ""letter"" -","The string has to be at least 7 characters in length?"
"a23551a","zip-code","3TMSXRD2X60B8R1Z00STD3DR4MDW1I","c8bb4a4","""83902"" + ‖ ""82908074"" - ‖ ""hsidk"" -","The string must be made of  5 numbers."
"bb0e730","delimiters","3TMSXRD2X60B8R1Z00STD3DR4MDW1I","c8bb4a4","""[aggsia53]"" + ‖ ""aggsia53"" -","The string has to include some kind of non letter or number character?"
"db12c41","3a","3TMSXRD2X60B8R1Z00STD3DR4MDW1I","c8bb4a4","""aaaaaa"" + ‖ ""aaa"" + ‖ ""aaaaaaaaa"" + ‖ ""aa"" - ‖ ""a"" -","The string has to have a minimum of three letters."
"032d129","delimiters","3TOK3KHVJTIHE47ZYUISXJRI46EO7V","2121025","""[dog]"" + ‖ ""dog"" - ‖ ""[cat]"" + ‖ ""cat"" - ‖ ""[123]"" + ‖ ""123"" -","String will be show in a bracket"
"402a4e5","suffix-s","3TOK3KHVJTIHE47ZYUISXJRI46EO7V","2121025","""lots"" + ‖ ""sneezes"" + ‖ ""breeze"" -","A string is plural"
"402a4e5","zip-code","3TOK3KHVJTIHE47ZYUISXJRI46EO7V","2121025","""12345"" + ‖ ""63895"" + ‖ ""76343"" + ‖ ""21"" - ‖ ""4235"" - ‖ ""453876"" -","5 numbers"
"b2614f0","3a","3TOK3KHVJTIHE47ZYUISXJRI46EO7V","2121025","""a"" - ‖ ""aa"" - ‖ ""aaa"" + ‖ ""aaaaaaaa"" +","A string is 3 or more characters"
"51be3ed","suffix-s","3TR2532VIPUK9T2XZ7LVJ9A0A1KJ68","f37f7df","""tbjuss"" +","must have  tbjuss 0r 6 characters"
"9eabb06","delimiters","3TR2532VIPUK9T2XZ7LVJ9A0A1KJ68","f37f7df","""[hello]"" + ‖ ""hello]"" - ‖ ""[hello"" - ‖ ""[]hello"" - ‖ ""hello[]"" -","must be in brackets at both ends"
"9eabb06","zip-code","3TR2532VIPUK9T2XZ7LVJ9A0A1KJ68","f37f7df","""55555"" + ‖ ""5555"" - ‖ ""555555"" - ‖ ""12345"" +","must have 1 or 5  5s"
"d2f7661","3a","3TR2532VIPUK9T2XZ7LVJ9A0A1KJ68","f37f7df","""aaa"" + ‖ ""ads"" - ‖ ""sss"" - ‖ ""d2daaa"" - ‖ ""a2a2a"" - ‖ ""aaaa"" + ‖ ""aaaaaaaa"" + ‖ ""aaaaaaaaaaaaaaaaaa"" + ‖ ""aa"" - ‖ ""22222222222"" -","must have an a"
"0e0608d","zip-code","3TR2532VIPUK9T2XZ7LVJ9A0A1L6JW","009d82c","""12345"" + ‖ ""37483"" + ‖ ""123456"" - ‖ ""1234"" - ‖ ""jd123"" - ‖ ""98765tr"" - ‖ ""[df45g]"" - ‖ ""01234"" + ‖ ""dhese"" -","It must be 5 characters long and include all numbers"
"7db670e","3a","3TR2532VIPUK9T2XZ7LVJ9A0A1L6JW","009d82c","""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaaaaaaaa"" + ‖ ""abc"" -","It must include only the letter ""a"" repeated however many times. "
"a23551a","delimiters","3TR2532VIPUK9T2XZ7LVJ9A0A1L6JW","009d82c","""[jho]"" + ‖ ""jho"" - ‖ ""[8ho8902j]"" + ‖ ""8ho8902j"" -","It must have ""["" and ""]"" in the beginning and end respectively. "
"a33a11b","suffix-s","3TR2532VIPUK9T2XZ7LVJ9A0A1L6JW","009d82c","""bags"" + ‖ ""9df9f9fjs"" + ‖ ""000s"" + ‖ ""0000"" - ‖ ""cats"" + ‖ ""fd9fd9fd"" -","It can be a combination of numbers and letters or just letters alone. It must also include an ""s"""
"13ab615","zip-code","3TS1AR6UQQEN8RU6ZRZ2API4C5OF71","056f3c7","""12345"" + ‖ ""56843"" + ‖ ""xk8ehi3838383"" - ‖ ""74747474746776474"" -","I don't know"
"7db670e","suffix-s","3TS1AR6UQQEN8RU6ZRZ2API4C5OF71","056f3c7","""aqs"" + ‖ ""p9r12s"" + ‖ ""444444s"" + ‖ ""ddddq"" - ‖ ""sssst"" - ‖ ""yr321a"" -","has to have an s on the end"
"82b570d","delimiters","3TS1AR6UQQEN8RU6ZRZ2API4C5OF71","056f3c7","""[asdasd]"" + ‖ ""[]"" + ‖ ""asdasdasd"" - ‖ ""[asdasd"" - ‖ ""asdasdasd]"" -","the string has to be contained in quotation marks"
"b2614f0","3a","3TS1AR6UQQEN8RU6ZRZ2API4C5OF71","056f3c7","""a"" - ‖ ""aa"" - ‖ ""aaa"" + ‖ ""aaaaaaaa"" +","has to have more than three letters that are the same"
"13ab615","3a","3TVRFO09GKF3NYAT3F6YZ10CBUOLX6","49d9169","""aaaaaaaa"" + ‖ ""aaaaaaaaaaaaaaaaa"" + ‖ ""xyzpdq"" - ‖ ""AA"" -","the string contains only one alphabet being repeated in small caps"
