"assignment.id","worker.id","trial.num","rule.id","rule.desc","example.num","polarity","string","time"
"3QY7M81QH7MYODMK02QZQ2A9GH77KP","a4dd5fc",1,"3a","The string is three or more lowercase <code>a</code>'s",5,"positive","aaaaaaaa","1485959086253"
"3QY7M81QH7MYODMK02QZQ2A9GH77KP","a4dd5fc",2,"zip-code","The string is 5 digits in a row",1,"positive","12345","1485959102117"
"3QY7M81QH7MYODMK02QZQ2A9GH77KP","a4dd5fc",2,"zip-code","The string is 5 digits in a row",2,"positive","56789","1485959112454"
"3QY7M81QH7MYODMK02QZQ2A9GH77KP","a4dd5fc",2,"zip-code","The string is 5 digits in a row",3,"positive","45678","1485959121391"
"3QY7M81QH7MYODMK02QZQ2A9GH77KP","a4dd5fc",2,"zip-code","The string is 5 digits in a row",4,"positive","23456","1485959127526"
"3QY7M81QH7MYODMK02QZQ2A9GH77KP","a4dd5fc",3,"consonants-only","The string contains only consonants",1,"positive","BTRSXC","1485959197087"
"3QY7M81QH7MYODMK02QZQ2A9GH77KP","a4dd5fc",3,"consonants-only","The string contains only consonants",2,"positive","TDSWNM","1485959225294"
"3QY7M81QH7MYODMK02QZQ2A9GH77KP","a4dd5fc",3,"consonants-only","The string contains only consonants",3,"positive","FHKLMN","1485959302006"
"3QY7M81QH7MYODMK02QZQ2A9GH77KP","a4dd5fc",3,"consonants-only","The string contains only consonants",4,"positive","ZPTNGF","1485959314550"
"3QY7M81QH7MYODMK02QZQ2A9GH77KP","a4dd5fc",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",1,"positive","[56TGH]","1485959335655"
"3QY7M81QH7MYODMK02QZQ2A9GH77KP","a4dd5fc",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",2,"positive","[DFRU76]","1485959352630"
"3QY7M81QH7MYODMK02QZQ2A9GH77KP","a4dd5fc",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",3,"positive","[ASDF321]","1485959361645"
"3QY7M81QH7MYODMK02QZQ2A9GH77KP","a4dd5fc",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",4,"positive","[NM734D]","1485959369904"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",1,"3a","The string is three or more lowercase <code>a</code>'s",1,"positive","aaa","1485905886386"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",1,"3a","The string is three or more lowercase <code>a</code>'s",2,"negative","aba","1485905893026"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",1,"3a","The string is three or more lowercase <code>a</code>'s",3,"positive","baaa","1485905897583"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",1,"3a","The string is three or more lowercase <code>a</code>'s",4,"positive","abaa","1485905904880"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",2,"zip-code","The string is 5 digits in a row",1,"positive","12345","1485905918479"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",2,"zip-code","The string is 5 digits in a row",2,"negative","12a34","1485905925312"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",2,"zip-code","The string is 5 digits in a row",3,"positive","72384","1485905931087"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",2,"zip-code","The string is 5 digits in a row",4,"negative","7238l","1485905937502"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",2,"zip-code","The string is 5 digits in a row",5,"negative","sdfgf","1485905948270"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",2,"zip-code","The string is 5 digits in a row",6,"positive","75348","1485905958302"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",2,"zip-code","The string is 5 digits in a row",7,"positive","98765","1485905967462"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",3,"consonants-only","The string contains only consonants",1,"positive","tzg","1485906001533"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",3,"consonants-only","The string contains only consonants",2,"negative","teg","1485906007957"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",3,"consonants-only","The string contains only consonants",3,"negative","tag","1485906011141"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",3,"consonants-only","The string contains only consonants",4,"positive","jkl","1485906014518"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",3,"consonants-only","The string contains only consonants",5,"positive","plt","1485906019596"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",3,"consonants-only","The string contains only consonants",6,"negative","ukl","1485906025668"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",3,"consonants-only","The string contains only consonants",7,"negative","fet","1485906031412"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",3,"consonants-only","The string contains only consonants",8,"negative","abc","1485906037739"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",3,"consonants-only","The string contains only consonants",9,"positive","fgh","1485906042059"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",3,"consonants-only","The string contains only consonants",10,"negative","iou","1485906057187"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",1,"positive","[abc]","1485906085620"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",2,"negative","[abc","1485906095155"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",3,"negative","abc]","1485906098852"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",4,"negative","abc","1485906104971"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",5,"positive","[xyz]","1485906111651"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",6,"positive","[koe]","1485906121226"
"3R0T90IZ1SCZY8LX1SDV8WAUABACGD","f0cc52f",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",7,"negative","[jue","1485906131593"
"3R6BYFZZP7CHN60XH4304OVSAEXXF0","a00036b",1,"3a","The string is three or more lowercase <code>a</code>'s",1,"positive","aaa","1485904300000"
"3R6BYFZZP7CHN60XH4304OVSAEXXF0","a00036b",2,"zip-code","The string is 5 digits in a row",1,"positive","erqew","1485904309090"
"3R6BYFZZP7CHN60XH4304OVSAEXXF0","a00036b",2,"zip-code","The string is 5 digits in a row",2,"negative","erqewrqwer","1485904314289"
"3R6BYFZZP7CHN60XH4304OVSAEXXF0","a00036b",3,"consonants-only","The string contains only consonants",1,"positive","dfsdfsd","1485904329626"
"3R6BYFZZP7CHN60XH4304OVSAEXXF0","a00036b",3,"consonants-only","The string contains only consonants",2,"negative","aaaaee","1485904336334"
"3R6BYFZZP7CHN60XH4304OVSAEXXF0","a00036b",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",1,"positive","[kdfj]","1485904353466"
"3R6BYFZZP7CHN60XH4304OVSAEXXF0","a00036b",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",2,"negative","dfadf","1485904368417"
"3RUIQRXJBBO8N4T4PW3AO75P01ALL8","6b3b421",1,"3a","The string is three or more lowercase <code>a</code>'s",1,"positive","aaa","1485905836683"
"3RUIQRXJBBO8N4T4PW3AO75P01ALL8","6b3b421",1,"3a","The string is three or more lowercase <code>a</code>'s",2,"positive","aaaaaaa","1485905850340"
"3RUIQRXJBBO8N4T4PW3AO75P01ALL8","6b3b421",1,"3a","The string is three or more lowercase <code>a</code>'s",3,"negative","bbaaabb","1485905858801"
"3RUIQRXJBBO8N4T4PW3AO75P01ALL8","6b3b421",1,"3a","The string is three or more lowercase <code>a</code>'s",4,"negative","beravj","1485905869932"
"3RUIQRXJBBO8N4T4PW3AO75P01ALL8","6b3b421",2,"zip-code","The string is 5 digits in a row",1,"positive","45943","1485905910071"
"3RUIQRXJBBO8N4T4PW3AO75P01ALL8","6b3b421",2,"zip-code","The string is 5 digits in a row",2,"negative","345344","1485905917099"
"3RUIQRXJBBO8N4T4PW3AO75P01ALL8","6b3b421",2,"zip-code","The string is 5 digits in a row",3,"negative","554","1485905924065"
"3RUIQRXJBBO8N4T4PW3AO75P01ALL8","6b3b421",3,"consonants-only","The string contains only consonants",1,"positive","crvjdd","1485905958615"
"3RUIQRXJBBO8N4T4PW3AO75P01ALL8","6b3b421",3,"consonants-only","The string contains only consonants",2,"negative","jklec","1485905966875"
"3RUIQRXJBBO8N4T4PW3AO75P01ALL8","6b3b421",3,"consonants-only","The string contains only consonants",3,"negative","aeiou","1485905971601"
"3RUIQRXJBBO8N4T4PW3AO75P01ALL8","6b3b421",3,"consonants-only","The string contains only consonants",4,"negative","ubvirl","1485905975853"
"3RUIQRXJBBO8N4T4PW3AO75P01ALL8","6b3b421",3,"consonants-only","The string contains only consonants",5,"positive","htbvjp","1485905986123"
"3RUIQRXJBBO8N4T4PW3AO75P01ALL8","6b3b421",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",1,"positive","[gsreg]","1485906003586"
"3RUIQRXJBBO8N4T4PW3AO75P01ALL8","6b3b421",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",2,"positive","[g453t3f]","1485906010653"
"3RUIQRXJBBO8N4T4PW3AO75P01ALL8","6b3b421",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",3,"negative","[g5sgst","1485906015391"
"3RUIQRXJBBO8N4T4PW3AO75P01ALL8","6b3b421",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",4,"negative","]b5s[","1485906021274"
"3RUIQRXJBBO8N4T4PW3AO75P01ALL8","6b3b421",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",5,"negative","bstrstd[]rh","1485906029775"
"3UWN2HHPUY5LFHRFLIGQDLN9XQPNSX","295bd50",1,"3a","The string is three or more lowercase <code>a</code>'s",1,"negative","aa","1485959542344"
"3UWN2HHPUY5LFHRFLIGQDLN9XQPNSX","295bd50",1,"3a","The string is three or more lowercase <code>a</code>'s",2,"positive","aaa","1485959548761"
"3UWN2HHPUY5LFHRFLIGQDLN9XQPNSX","295bd50",2,"zip-code","The string is 5 digits in a row",1,"positive","12345","1485959575794"
"3UWN2HHPUY5LFHRFLIGQDLN9XQPNSX","295bd50",2,"zip-code","The string is 5 digits in a row",2,"negative","1b234","1485959584318"
"3UWN2HHPUY5LFHRFLIGQDLN9XQPNSX","295bd50",2,"zip-code","The string is 5 digits in a row",3,"positive","12345b","1485959604758"
"3UWN2HHPUY5LFHRFLIGQDLN9XQPNSX","295bd50",2,"zip-code","The string is 5 digits in a row",4,"negative","12b34","1485959624647"
"3UWN2HHPUY5LFHRFLIGQDLN9XQPNSX","295bd50",3,"consonants-only","The string contains only consonants",1,"negative","a","1485959681613"
"3UWN2HHPUY5LFHRFLIGQDLN9XQPNSX","295bd50",3,"consonants-only","The string contains only consonants",2,"negative","e","1485959687156"
"3UWN2HHPUY5LFHRFLIGQDLN9XQPNSX","295bd50",3,"consonants-only","The string contains only consonants",3,"negative","i","1485959689582"
"3UWN2HHPUY5LFHRFLIGQDLN9XQPNSX","295bd50",3,"consonants-only","The string contains only consonants",4,"negative","o","1485959692217"
"3UWN2HHPUY5LFHRFLIGQDLN9XQPNSX","295bd50",3,"consonants-only","The string contains only consonants",5,"negative","u","1485959694701"
"3UWN2HHPUY5LFHRFLIGQDLN9XQPNSX","295bd50",3,"consonants-only","The string contains only consonants",6,"positive","abc","1485959706465"
"3UWN2HHPUY5LFHRFLIGQDLN9XQPNSX","295bd50",3,"consonants-only","The string contains only consonants",7,"positive","art","1485959711589"
"3UWN2HHPUY5LFHRFLIGQDLN9XQPNSX","295bd50",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",1,"positive","[jh23]","1485959725759"
"3UWN2HHPUY5LFHRFLIGQDLN9XQPNSX","295bd50",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",2,"negative","jh23","1485959732406"
"3UWN2HHPUY5LFHRFLIGQDLN9XQPNSX","295bd50",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",3,"positive","[4784]","1485959737823"
"3UWN2HHPUY5LFHRFLIGQDLN9XQPNSX","295bd50",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",4,"negative","4784","1485959742811"
"3VNL7UK1XFJA6PRDCU23FLAMXIHFT7","07e8a36",1,"3a","The string is three or more lowercase <code>a</code>'s",1,"positive","aaabedd12","1485959289078"
"3VNL7UK1XFJA6PRDCU23FLAMXIHFT7","07e8a36",1,"3a","The string is three or more lowercase <code>a</code>'s",2,"negative","aabedd12","1485959305706"
"3VNL7UK1XFJA6PRDCU23FLAMXIHFT7","07e8a36",1,"3a","The string is three or more lowercase <code>a</code>'s",3,"positive","aaa","1485959313801"
"3VNL7UK1XFJA6PRDCU23FLAMXIHFT7","07e8a36",2,"zip-code","The string is 5 digits in a row",1,"positive","12345","1485959327302"
"3VNL7UK1XFJA6PRDCU23FLAMXIHFT7","07e8a36",2,"zip-code","The string is 5 digits in a row",2,"negative","1234","1485959333851"
"3VNL7UK1XFJA6PRDCU23FLAMXIHFT7","07e8a36",2,"zip-code","The string is 5 digits in a row",3,"negative","123","1485959340157"
"3VNL7UK1XFJA6PRDCU23FLAMXIHFT7","07e8a36",2,"zip-code","The string is 5 digits in a row",4,"negative","12","1485959346149"
"3VNL7UK1XFJA6PRDCU23FLAMXIHFT7","07e8a36",2,"zip-code","The string is 5 digits in a row",5,"negative","123456","1485959352616"
"3VNL7UK1XFJA6PRDCU23FLAMXIHFT7","07e8a36",3,"consonants-only","The string contains only consonants",1,"positive","bdfg","1485959369563"
"3VNL7UK1XFJA6PRDCU23FLAMXIHFT7","07e8a36",3,"consonants-only","The string contains only consonants",2,"positive","wpl","1485959377597"
"3VNL7UK1XFJA6PRDCU23FLAMXIHFT7","07e8a36",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",1,"positive","[abc]","1485959393442"
"3VNL7UK1XFJA6PRDCU23FLAMXIHFT7","07e8a36",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",2,"positive","[21335]","1485959402789"
"3VNL7UK1XFJA6PRDCU23FLAMXIHFT7","07e8a36",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",3,"negative","abc","1485959411571"
"3VNL7UK1XFJA6PRDCU23FLAMXIHFT7","07e8a36",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",4,"negative","21335","1485959417391"
"3VNL7UK1XFJA6PRDCU23FLAMXIHFT7","07e8a36",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",5,"negative","[abc","1485959425080"
"3VNL7UK1XFJA6PRDCU23FLAMXIHFT7","07e8a36",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",6,"negative","21335]","1485959431537"
"3YW4XOSQKQLYGNCU50DSVFSUFM5U1C","c15ef97",1,"3a","The string is three or more lowercase <code>a</code>'s",1,"positive","KJjkl12","1485958020393"
"3YW4XOSQKQLYGNCU50DSVFSUFM5U1C","c15ef97",2,"zip-code","The string is 5 digits in a row",1,"positive","sDS46632","1485958046560"
"3YW4XOSQKQLYGNCU50DSVFSUFM5U1C","c15ef97",3,"consonants-only","The string contains only consonants",1,"positive","Sdfg456513@","1485958086128"
"3YW4XOSQKQLYGNCU50DSVFSUFM5U1C","c15ef97",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",1,"positive","3Ddgdfg@4","1485958117537"
"3ZAK8W07I4EY9YRC9H9SHA9KAUZU09","30e41c3",1,"3a","The string is three or more lowercase <code>a</code>'s",1,"positive","jghu","1485958078722"
"3ZAK8W07I4EY9YRC9H9SHA9KAUZU09","30e41c3",1,"3a","The string is three or more lowercase <code>a</code>'s",2,"positive","gAhRRup","1485958096933"
"3ZAK8W07I4EY9YRC9H9SHA9KAUZU09","30e41c3",1,"3a","The string is three or more lowercase <code>a</code>'s",3,"positive","98h7fAtt","1485958115911"
"3ZAK8W07I4EY9YRC9H9SHA9KAUZU09","30e41c3",1,"3a","The string is three or more lowercase <code>a</code>'s",4,"negative","ASD5D58","1485958126998"
"3ZAK8W07I4EY9YRC9H9SHA9KAUZU09","30e41c3",1,"3a","The string is three or more lowercase <code>a</code>'s",5,"negative","GHa6s88","1485958135949"
"3ZAK8W07I4EY9YRC9H9SHA9KAUZU09","30e41c3",1,"3a","The string is three or more lowercase <code>a</code>'s",6,"positive","klh","1485958161572"
"3ZAK8W07I4EY9YRC9H9SHA9KAUZU09","30e41c3",2,"zip-code","The string is 5 digits in a row",1,"positive","87634","1485958176492"
"3ZAK8W07I4EY9YRC9H9SHA9KAUZU09","30e41c3",2,"zip-code","The string is 5 digits in a row",2,"positive","hkg87978","1485958184406"
"3ZAK8W07I4EY9YRC9H9SHA9KAUZU09","30e41c3",2,"zip-code","The string is 5 digits in a row",3,"negative","A56ghj","1485958200655"
"3ZAK8W07I4EY9YRC9H9SHA9KAUZU09","30e41c3",2,"zip-code","The string is 5 digits in a row",4,"negative","AstrWsdfj76","1485958207171"
"3ZAK8W07I4EY9YRC9H9SHA9KAUZU09","30e41c3",3,"consonants-only","The string contains only consonants",1,"positive","bcdmn","1485958302461"
"3ZAK8W07I4EY9YRC9H9SHA9KAUZU09","30e41c3",3,"consonants-only","The string contains only consonants",2,"negative","abcdmn","1485958320562"
"3ZAK8W07I4EY9YRC9H9SHA9KAUZU09","30e41c3",3,"consonants-only","The string contains only consonants",3,"positive","vwqrs","1485958329935"
"3ZAK8W07I4EY9YRC9H9SHA9KAUZU09","30e41c3",3,"consonants-only","The string contains only consonants",4,"negative","oai","1485958349019"
"3ZAK8W07I4EY9YRC9H9SHA9KAUZU09","30e41c3",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",1,"positive","[jklh]","1485958387892"
"3ZAK8W07I4EY9YRC9H9SHA9KAUZU09","30e41c3",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",2,"negative","ggjhgi","1485958396779"
"3ZAK8W07I4EY9YRC9H9SHA9KAUZU09","30e41c3",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",3,"positive","[hj]","1485958403306"
"3ZAK8W07I4EY9YRC9H9SHA9KAUZU09","30e41c3",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",4,"negative","hkjhk]","1485958410532"
"3ZAK8W07I4EY9YRC9H9SHA9KAUZU09","30e41c3",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",5,"negative","[hjkj","1485958416617"
"3ZGVPD4G6THGB6IDD6WAIDQ49N3ZT7","7b093b2",1,"3a","The string is three or more lowercase <code>a</code>'s",1,"positive","aaaaaaa","1485904341022"
"3ZGVPD4G6THGB6IDD6WAIDQ49N3ZT7","7b093b2",1,"3a","The string is three or more lowercase <code>a</code>'s",2,"positive","aaa","1485904359976"
"3ZGVPD4G6THGB6IDD6WAIDQ49N3ZT7","7b093b2",1,"3a","The string is three or more lowercase <code>a</code>'s",3,"negative","aa","1485904365673"
"3ZGVPD4G6THGB6IDD6WAIDQ49N3ZT7","7b093b2",1,"3a","The string is three or more lowercase <code>a</code>'s",4,"negative","bbb","1485904373744"
"3ZGVPD4G6THGB6IDD6WAIDQ49N3ZT7","7b093b2",1,"3a","The string is three or more lowercase <code>a</code>'s",5,"negative","eee","1485904394789"
"3ZGVPD4G6THGB6IDD6WAIDQ49N3ZT7","7b093b2",2,"zip-code","The string is 5 digits in a row",1,"negative","164","1485904437311"
"3ZGVPD4G6THGB6IDD6WAIDQ49N3ZT7","7b093b2",2,"zip-code","The string is 5 digits in a row",2,"negative","2365","1485904462649"
"3ZGVPD4G6THGB6IDD6WAIDQ49N3ZT7","7b093b2",2,"zip-code","The string is 5 digits in a row",3,"positive","94756","1485904469524"
"3ZGVPD4G6THGB6IDD6WAIDQ49N3ZT7","7b093b2",2,"zip-code","The string is 5 digits in a row",4,"positive","12658","1485904479234"
"3ZGVPD4G6THGB6IDD6WAIDQ49N3ZT7","7b093b2",2,"zip-code","The string is 5 digits in a row",5,"negative","905745","1485904488634"
"3ZGVPD4G6THGB6IDD6WAIDQ49N3ZT7","7b093b2",3,"consonants-only","The string contains only consonants",1,"positive","fgh","1485904504244"
"3ZGVPD4G6THGB6IDD6WAIDQ49N3ZT7","7b093b2",3,"consonants-only","The string contains only consonants",2,"positive","tdfr","1485904511134"
"3ZGVPD4G6THGB6IDD6WAIDQ49N3ZT7","7b093b2",3,"consonants-only","The string contains only consonants",3,"negative","etdf","1485904529480"
"3ZGVPD4G6THGB6IDD6WAIDQ49N3ZT7","7b093b2",3,"consonants-only","The string contains only consonants",4,"positive","vbnkp","1485904544435"
"3ZGVPD4G6THGB6IDD6WAIDQ49N3ZT7","7b093b2",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",1,"positive","[ase4]","1485904569436"
"3ZGVPD4G6THGB6IDD6WAIDQ49N3ZT7","7b093b2",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",2,"positive","[223768]","1485904585125"
"3ZGVPD4G6THGB6IDD6WAIDQ49N3ZT7","7b093b2",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",3,"negative","223768","1485904598726"
"3ZGVPD4G6THGB6IDD6WAIDQ49N3ZT7","7b093b2",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",4,"negative","ase4","1485904616387"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",1,"3a","The string is three or more lowercase <code>a</code>'s",1,"positive","aaaaaa","1485961303714"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",1,"3a","The string is three or more lowercase <code>a</code>'s",2,"negative","aagaaha","1485961308631"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",1,"3a","The string is three or more lowercase <code>a</code>'s",3,"positive","aaaaaa7aa","1485961315567"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",1,"3a","The string is three or more lowercase <code>a</code>'s",4,"positive","aaaa","1485961324361"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",1,"3a","The string is three or more lowercase <code>a</code>'s",5,"negative","aa5aaj","1485961329082"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",1,"3a","The string is three or more lowercase <code>a</code>'s",6,"positive","aaay","1485961334527"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",2,"zip-code","The string is 5 digits in a row",1,"positive","14523","1485961347127"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",2,"zip-code","The string is 5 digits in a row",2,"negative","1245hh6","1485961351794"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",2,"zip-code","The string is 5 digits in a row",3,"positive","j78946","1485961362687"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",2,"zip-code","The string is 5 digits in a row",4,"negative","hg4567s","1485961369967"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",2,"zip-code","The string is 5 digits in a row",5,"positive","4567j12387","1485961378097"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",3,"consonants-only","The string contains only consonants",1,"positive","ccdth","1485961393650"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",3,"consonants-only","The string contains only consonants",2,"negative","cuty","1485961399611"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",3,"consonants-only","The string contains only consonants",3,"positive","hgmkl","1485961405023"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",3,"consonants-only","The string contains only consonants",4,"negative","plytrde","1485961410919"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",3,"consonants-only","The string contains only consonants",5,"positive","ghnsd","1485961417727"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",3,"consonants-only","The string contains only consonants",6,"negative","rfcgil","1485961423090"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",1,"positive","[rg56n]","1485961435700"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",2,"negative","b[pol88]","1485961443791"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",3,"negative","nb[98jk]h","1485961451702"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",4,"positive","[dj4gim0]","1485961461753"
"3ZV9H2YQQD77IUFEN46C1WSOYMUW35","1882cef",4,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",5,"positive","[4567]","1485961472774"
